 2.84923e-05  7.83106e-05 -0.000680942    0.0056966    0.0156627    -0.135573            0         1000    -0.349066
   -0.293821      1.46591     -1.20594    -0.999956      1.40296    -0.827067         1.49         1000    -0.349066
   -0.303894      1.47991     -1.21421     -1.01474      1.39838    -0.827067          1.5         1000    -0.349066
   -0.314115      1.49388     -1.22248      -1.0295      1.39361    -0.827067         1.51         1000    -0.349066
   -0.324484      1.50779     -1.23075     -1.04422      1.38863    -0.827067         1.52         1000    -0.349066
      -0.335      1.52165     -1.23902      -1.0589      1.38346    -0.827067         1.53         1000    -0.349066
   -0.345662      1.53545      -1.2473     -1.07355      1.37809    -0.827067         1.54         1000    -0.349066
    -0.35647      1.54921     -1.25557     -1.08815      1.37253    -0.827067         1.55         1000    -0.349066
   -0.367425       1.5629     -1.26384     -1.10271      1.36678    -0.827067         1.56         1000    -0.349066
   -0.378524      1.57654     -1.27211     -1.11722      1.36083    -0.827067         1.57         1000    -0.349066
   -0.389769      1.59012     -1.28038     -1.13169      1.35469    -0.827067         1.58         1000    -0.349066
   -0.401158      1.60364     -1.28865      -1.1461      1.34836    -0.827067         1.59         1000    -0.349066
   -0.412691      1.61709     -1.29692     -1.16046      1.34184    -0.827067          1.6         1000    -0.349066
   -0.424367      1.63047     -1.30519     -1.17477      1.33514    -0.827067         1.61         1000    -0.349066
   -0.436186      1.64379     -1.31346     -1.18901      1.32825    -0.827067         1.62         1000    -0.349066
   -0.448147      1.65704     -1.32173      -1.2032      1.32118    -0.827067         1.63         1000    -0.349066
    -0.46025      1.67021        -1.33     -1.21732      1.31393    -0.827067         1.64         1000    -0.349066
   -0.472493      1.68331     -1.33827     -1.23138      1.30649    -0.827067         1.65         1000    -0.349066
   -0.484877      1.69634     -1.34654     -1.24537      1.29888    -0.827067         1.66         1000    -0.349066
   -0.497401      1.70929     -1.35481      -1.2593      1.29108    -0.827067         1.67         1000    -0.349066
   -0.510063      1.72216     -1.36308     -1.27315      1.28311    -0.827067         1.68         1000    -0.349066
